pid,cid,year,Sample Membership,Current Wave Status,Weighting Factor,Amt of education or training,Marital Status,Length of time within firm,Occupational Position,Occupational Change,College Degree,Employment Status,Working in Trained,Reasons for occupational change,Required Training for Job,Imputed Flag for LabGross,Gross Labor Income,Labor force Status,Working Experience Full Time Employment,Vocational Degree Received,Apprenticeship,ISCED class,ISCO code,hid,gender
195501,19550,2004,1,10,497.15,10.5,1,17.58300018310547,431,2,-2,1,2,-2,4,0,3100,11,46.41699981689453,1,-2,3,-2,19550,1
195501,19550,2011,1,10,272.76,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,48.33300018310547,1,-2,3,-2,19550,1
195501,19550,2011,1,10,272.76,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,48.33300018310547,1,-2,3,-2,19550,1
195501,19550,2006,1,10,355.8,10.5,1,-2,13,12,-2,5,-2,12,-2,-2,-2,1,48.33300018310547,1,-2,3,-2,19550,1
195501,19550,2006,1,10,355.8,10.5,1,-2,13,1,-2,5,-2,12,-2,-2,-2,1,48.33300018310547,1,-2,3,-2,19550,1
195501,19550,2001,1,10,1758.85,10.5,1,14.583000183105469,431,-2,-2,1,2,-2,4,0,3784,11,43.41699981689453,1,-2,3,-2,19550,1
195501,19550,2001,1,10,1758.85,10.5,1,14.583000183105469,431,2,-2,1,2,-2,4,0,3784,11,43.41699981689453,1,-2,3,-2,19550,1
195502,19550,2000,1,10,1761.2,10.5,1,NA,10,1,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2000,1,10,1761.2,10.5,1,NA,10,-2,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2019,1,10,390.36,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,NA,19550,2
195502,19550,2019,1,10,390.36,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,NA,19550,2
195502,19550,2002,1,10,461.56,10.5,1,-2,10,1,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2002,1,10,461.56,10.5,1,-2,10,-2,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2018,1,10,396.77,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19550,2
195502,19550,2010,1,10,348.83,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2010,1,10,348.83,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2014,1,10,300.55,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2014,1,10,300.55,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2012,1,10,261.97,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2012,1,10,261.97,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2009,1,10,355.12,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2009,1,10,355.12,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2015,1,10,302.71,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2015,1,10,302.71,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2017,1,10,324.8,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,NA,19550,2
195502,19550,2017,1,10,324.8,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,NA,19550,2
195502,19550,2003,1,10,467.55,10.5,1,-2,10,1,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2003,1,10,467.55,10.5,1,-2,10,-2,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2005,1,10,419.64,10.5,1,-2,10,-2,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2005,1,10,419.64,10.5,1,-2,10,1,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2007,1,10,367.57,10.5,1,-2,10,-2,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2007,1,10,367.57,10.5,1,-2,10,1,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2020,1,10,423.6,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,NA,19550,2
195502,19550,2020,1,10,423.6,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,NA,19550,2
195502,19550,2013,1,10,275.17,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2013,1,10,275.17,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2016,1,10,307.57,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2016,1,10,307.57,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2008,1,10,404.68,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2008,1,10,404.68,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2004,1,10,456.98,10.5,1,-2,10,-2,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2004,1,10,456.98,10.5,1,-2,10,1,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2011,1,10,269.44,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2011,1,10,269.44,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,0,1,-2,3,-2,19550,2
195502,19550,2006,1,10,342.53,10.5,1,-2,10,-2,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2006,1,10,342.53,10.5,1,-2,10,1,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2001,1,10,1713.87,10.5,1,-2,10,-2,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195502,19550,2001,1,10,1713.87,10.5,1,-2,10,1,-2,5,-2,-2,-2,-2,-2,1,0,1,-2,3,-2,19550,2
195701,19577,2000,1,10,1538.79,11,1,NA,530,2,-2,1,2,-2,5,0,2301,11,27.83300018310547,2,-2,3,9151,19577,1
195701,19577,2000,1,10,1538.79,11,1,NA,530,-2,-2,1,2,-2,5,0,2301,11,27.83300018310547,2,-2,3,9151,19577,1
195701,19577,2019,1,10,1015.72,11,4,38.75,220,-2,-2,2,2,-2,1,0,950,11,41.91699981689453,2,-2,3,NA,123170,1
195701,19577,2019,1,10,1015.72,11,4,38.75,220,2,-2,2,2,-2,1,0,950,11,41.91699981689453,2,-2,3,NA,123170,1
195701,19577,2002,1,10,2025.68,11,1,21.91699981689453,530,2,-2,1,2,-2,5,0,2220,11,29.66699981689453,2,-2,3,9151,19577,1
195701,19577,2002,1,10,2025.68,11,1,21.91699981689453,530,-2,-2,1,2,-2,5,0,2220,11,29.66699981689453,2,-2,3,9151,19577,1
195701,19577,2018,1,10,1009.35,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,123170,1
195701,19577,2010,1,10,1676.22,11,4,30,540,-2,-2,1,2,-2,5,0,2560,11,37.75,2,-2,3,9151,123170,1
195701,19577,2010,1,10,1676.22,11,4,30,540,2,-2,1,2,-2,5,0,2560,11,37.75,2,-2,3,9151,123170,1
195701,19577,2014,1,10,949.09,11,4,33.66699981689453,530,2,-2,1,2,-2,5,0,2900,11,41.41699981689453,2,-2,3,9151,123170,1
195701,19577,2014,1,10,949.09,11,4,33.66699981689453,530,-2,-2,1,2,-2,5,0,2900,11,41.41699981689453,2,-2,3,9151,123170,1
195701,19577,2012,1,10,1107.15,11,4,31.83300018310547,530,2,-2,1,2,-2,5,0,2587,11,39.58300018310547,2,-2,3,9151,123170,1
195701,19577,2012,1,10,1107.15,11,4,31.83300018310547,530,-2,-2,1,2,-2,5,0,2587,11,39.58300018310547,2,-2,3,9151,123170,1
195701,19577,2009,1,10,1758.43,11,2,28.91699981689453,530,-2,-2,1,2,-2,5,0,2560,11,36.66699981689453,2,-2,3,9151,123170,1
195701,19577,2009,1,10,1758.43,11,2,28.91699981689453,530,2,-2,1,2,-2,5,0,2560,11,36.66699981689453,2,-2,3,9151,123170,1
195701,19577,2015,1,10,840.35,11,4,-2,13,1,-2,5,-2,12,-2,-2,-2,10,41.91699981689453,2,-2,3,9151,123170,1
195701,19577,2015,1,10,840.35,11,4,-2,13,12,-2,5,-2,12,-2,-2,-2,10,41.91699981689453,2,-2,3,9151,123170,1
195701,19577,2017,1,10,770.19,11,4,36.83300018310547,220,-2,-2,4,2,-2,1,0,400,11,41.91699981689453,2,-2,3,NA,123170,1
195701,19577,2017,1,10,770.19,11,4,36.83300018310547,220,2,-2,4,2,-2,1,0,400,11,41.91699981689453,2,-2,3,NA,123170,1
195701,19577,2003,1,10,2046.01,11,1,23,530,2,-2,1,2,-2,5,0,2480,11,30.75,2,-2,3,9151,19577,1
195701,19577,2003,1,10,2046.01,11,1,23,530,-2,-2,1,2,-2,5,0,2480,11,30.75,2,-2,3,9151,19577,1
195701,19577,2005,1,10,2219.97,11,2,25,530,-2,-2,1,2,-2,5,0,2415,11,32.75,2,-2,3,9330,123170,1
195701,19577,2005,1,10,2219.97,11,2,25,530,2,-2,1,2,-2,5,0,2415,11,32.75,2,-2,3,9330,123170,1
195701,19577,2007,1,10,1848.72,11,2,26.91699981689453,530,-2,-2,1,2,-2,5,0,2425,11,34.66699981689453,2,-2,3,9151,123170,1
195701,19577,2007,1,10,1848.72,11,2,26.91699981689453,530,2,-2,1,2,-2,5,0,2425,11,34.66699981689453,2,-2,3,9151,123170,1
195701,19577,2020,1,10,984.68,11,4,39.83300018310547,220,2,-2,2,2,-2,1,0,890,11,41.91699981689453,2,-2,3,NA,123170,1
195701,19577,2020,1,10,984.68,11,4,39.83300018310547,220,-2,-2,2,2,-2,1,0,890,11,41.91699981689453,2,-2,3,NA,123170,1
195701,19577,2013,1,10,1114.4,11,4,32.83300018310547,530,-2,-2,1,2,-2,5,0,2583,11,40.58300018310547,2,-2,3,9151,123170,1
195701,19577,2013,1,10,1114.4,11,4,32.83300018310547,530,2,-2,1,2,-2,5,0,2583,11,40.58300018310547,2,-2,3,9151,123170,1
195701,19577,2016,1,10,843.22,11,4,35.83300018310547,220,2,-2,4,-1,-2,-1,0,810,11,41.91699981689453,2,-2,3,-2,123170,1
195701,19577,2016,1,10,843.22,11,4,35.83300018310547,220,-2,-2,4,-1,-2,-1,0,810,11,41.91699981689453,2,-2,3,-2,123170,1
195701,19577,2008,1,10,2086.46,11,2,28,530,-2,-2,1,2,-2,5,0,2510,11,35.75,2,-2,3,9151,123170,1
195701,19577,2008,1,10,2086.46,11,2,28,530,2,-2,1,2,-2,5,0,2510,11,35.75,2,-2,3,9151,123170,1
195701,19577,2004,1,10,2155.04,11,2,24,530,-2,-2,1,2,-2,5,0,2400,11,31.75,2,-2,3,-2,123170,1
195701,19577,2004,1,10,2155.04,11,2,24,530,2,-2,1,2,-2,5,0,2400,11,31.75,2,-2,3,-2,123170,1
195701,19577,2011,1,10,1199.45,11,4,31,530,-2,-2,1,2,-2,5,0,2520,11,38.75,2,-2,3,9151,123170,1
195701,19577,2011,1,10,1199.45,11,4,31,530,2,-2,1,2,-2,5,0,2520,11,38.75,2,-2,3,9151,123170,1
195701,19577,2006,1,10,1802.44,11,2,26,530,-2,-2,1,2,-2,5,0,2428,11,33.75,2,-2,3,9330,123170,1
195701,19577,2006,1,10,1802.44,11,2,26,530,2,-2,1,2,-2,5,0,2428,11,33.75,2,-2,3,9330,123170,1
195701,19577,2001,1,10,1634.6,11,1,20.91699981689453,530,-2,-2,1,2,-2,5,0,2214,11,28.66699981689453,2,-2,3,9151,19577,1
195701,19577,2001,1,10,1634.6,11,1,20.91699981689453,530,2,-2,1,2,-2,5,0,2214,11,28.66699981689453,2,-2,3,9151,19577,1
196004,19607,2000,1,10,991.19,11.5,1,NA,530,2,-2,4,1,-2,5,0,322,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2000,1,10,991.19,11.5,1,NA,530,-2,-2,4,1,-2,5,0,322,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2019,1,10,1061.34,11.5,1,2.0829999446868896,530,-2,-2,1,1,-2,5,0,2675,11,12.083000183105469,1,6410,3,NA,91251,2
196004,19607,2019,1,10,1061.34,11.5,1,2.0829999446868896,530,2,-2,1,1,-2,5,0,2675,11,12.083000183105469,1,6410,3,NA,91251,2
196004,19607,2002,1,10,1040.18,11.5,1,1.3329999446868896,530,2,-2,4,1,-2,5,0,315,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2002,1,10,1040.18,11.5,1,1.3329999446868896,530,-2,-2,4,1,-2,5,0,315,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2018,1,10,930.98,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,91251,2
196004,19607,2010,1,10,725.24,11.5,1,6.833000183105469,530,-2,-2,4,1,-2,5,0,380,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2010,1,10,725.24,11.5,1,6.833000183105469,530,2,-2,4,1,-2,5,0,380,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2014,1,10,526.82,11.5,1,10.75,530,2,-2,2,1,-2,5,0,1368,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2014,1,10,526.82,11.5,1,10.75,530,-2,-2,2,1,-2,5,0,1368,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2012,1,10,455.14,11.5,1,8.833000183105469,530,2,-2,4,1,-2,5,0,399,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2012,1,10,455.14,11.5,1,8.833000183105469,530,-2,-2,4,1,-2,5,0,399,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2009,1,10,786.78,11.5,1,5.75,530,-2,-2,4,1,-2,5,0,398,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2009,1,10,786.78,11.5,1,5.75,530,2,-2,4,1,-2,5,0,398,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2015,1,10,590.59,11.5,1,1.3329999446868896,530,4,-2,2,1,-2,5,0,1467,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2015,1,10,590.59,11.5,1,1.3329999446868896,530,-2,-2,2,1,-2,5,0,1467,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2017,1,10,831.72,11.5,1,0,530,11,-2,1,1,11,5,0,2600,11,10,1,6410,3,NA,91251,2
196004,19607,2017,1,10,831.72,11.5,1,0,530,4,-2,1,1,11,5,0,2600,11,10,1,6410,3,NA,91251,2
196004,19607,2003,1,10,1035.81,11.5,1,2.25,530,2,-2,4,1,-2,5,0,315,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2003,1,10,1035.81,11.5,1,2.25,530,-2,-2,4,1,-2,5,0,315,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2005,1,10,1009.46,11.5,1,1.75,530,-2,-2,4,1,-2,5,0,400,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2005,1,10,1009.46,11.5,1,1.75,530,2,-2,4,1,-2,5,0,400,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2007,1,10,872.34,11.5,1,3.8329999446868896,530,-2,-2,4,1,-2,5,0,399,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2007,1,10,872.34,11.5,1,3.8329999446868896,530,2,-2,4,1,-2,5,0,399,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2020,1,10,1026.93,11.5,1,3,530,2,-2,1,1,-2,5,0,2765,11,12.75,1,6410,3,NA,91251,2
196004,19607,2020,1,10,1026.93,11.5,1,3,530,-2,-2,1,1,-2,5,0,2765,11,12.75,1,6410,3,NA,91251,2
196004,19607,2013,1,10,520.69,11.5,1,9.833000183105469,530,5,-2,2,1,5,5,0,1304,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2013,1,10,520.69,11.5,1,9.833000183105469,530,4,-2,2,1,5,5,0,1304,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2016,1,15,987.08,11.5,1,2.1670000553131104,530,2,-2,2,1,-2,5,0,1537,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2016,1,15,987.08,11.5,1,2.1670000553131104,530,-2,-2,2,1,-2,5,0,1537,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2008,1,10,869.93,11.5,1,4.75,530,-2,-2,4,1,-2,5,0,398,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2008,1,10,869.93,11.5,1,4.75,530,2,-2,4,1,-2,5,0,398,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2004,1,10,943.52,11.5,1,0.75,530,1,-2,4,1,1,5,0,399,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2004,1,10,943.52,11.5,1,0.75,530,4,-2,4,1,1,5,0,399,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2011,1,10,549.26,11.5,1,7.833000183105469,530,-2,-2,4,1,-2,5,0,399,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2011,1,10,549.26,11.5,1,7.833000183105469,530,2,-2,4,1,-2,5,0,399,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2006,1,10,887.24,11.5,1,2.75,530,-2,-2,2,1,-2,5,0,399,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2006,1,10,887.24,11.5,1,2.75,530,2,-2,2,1,-2,5,0,399,11,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2001,1,10,967.68,11.5,1,0.3330000042915344,530,4,-2,4,1,4,5,0,322,12,9.916999816894531,1,6410,3,-2,91251,2
196004,19607,2001,1,10,967.68,11.5,1,0.3330000042915344,530,4,-2,4,1,4,5,0,322,12,9.916999816894531,1,6410,3,-2,91251,2
197403,19747,2000,1,10,1127.68,11.5,1,NA,530,2,-2,1,1,-2,5,0,1968,11,9.583000183105469,1,3151,3,-2,95460,1
197403,19747,2000,1,10,1127.68,11.5,1,NA,530,-2,-2,1,1,-2,5,0,1968,11,9.583000183105469,1,3151,3,-2,95460,1
197403,19747,2019,1,10,691.66,11.5,1,18.5,530,-2,-2,1,2,-2,5,0,3900,11,28.41699981689453,1,3151,3,NA,95460,1
197403,19747,2019,1,10,691.66,11.5,1,18.5,530,2,-2,1,2,-2,5,0,3900,11,28.41699981689453,1,3151,3,NA,95460,1
197403,19747,2002,1,10,1378.47,11.5,1,1.3329999446868896,530,2,-2,1,2,-2,5,0,2200,11,11.25,1,3151,3,-2,95460,1
197403,19747,2002,1,10,1378.47,11.5,1,1.3329999446868896,530,-2,-2,1,2,-2,5,0,2200,11,11.25,1,3151,3,-2,95460,1
197403,19747,2018,1,12,683.6,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,95460,1
197403,19747,2010,1,10,1746.91,11.5,4,9.333000183105469,530,-2,-2,1,2,-2,5,0,2600,11,19.25,1,3151,3,-2,95460,1
197403,19747,2010,1,10,1746.91,11.5,4,9.333000183105469,530,2,-2,1,2,-2,5,0,2600,11,19.25,1,3151,3,-2,95460,1
197403,19747,2014,1,10,504.18,11.5,1,13.416999816894531,530,2,-2,1,2,-2,5,0,2900,11,23.33300018310547,1,3151,3,-2,95460,1
197403,19747,2014,1,10,504.18,11.5,1,13.416999816894531,530,-2,-2,1,2,-2,5,0,2900,11,23.33300018310547,1,3151,3,-2,95460,1
197403,19747,2012,1,10,507.04,11.5,4,11.25,530,2,-2,1,2,-2,3,0,2900,11,21.16699981689453,1,3151,3,-2,95460,1
197403,19747,2012,1,10,507.04,11.5,4,11.25,530,-2,-2,1,2,-2,3,0,2900,11,21.16699981689453,1,3151,3,-2,95460,1
197403,19747,2009,1,10,1518.15,11.5,2,8.416999816894531,530,-2,-2,1,2,-2,5,0,2800,11,18.33300018310547,1,3151,3,-2,95460,1
197403,19747,2009,1,10,1518.15,11.5,2,8.416999816894531,530,2,-2,1,2,-2,5,0,2800,11,18.33300018310547,1,3151,3,-2,95460,1
197403,19747,2015,1,10,597.87,11.5,1,14.416999816894531,530,2,-2,1,2,-2,5,0,3150,11,24.33300018310547,1,3151,3,-2,95460,1
197403,19747,2015,1,10,597.87,11.5,1,14.416999816894531,530,-2,-2,1,2,-2,5,0,3150,11,24.33300018310547,1,3151,3,-2,95460,1
197403,19747,2017,1,10,702.57,11.5,1,16.33300018310547,530,-2,-2,1,2,-2,5,0,3200,11,26.25,1,3151,3,NA,95460,1
197403,19747,2017,1,10,702.57,11.5,1,16.33300018310547,530,2,-2,1,2,-2,5,0,3200,11,26.25,1,3151,3,NA,95460,1
197403,19747,2003,1,10,1475.28,11.5,1,2.3329999446868896,530,2,-2,1,2,-2,5,0,2198,11,12.25,1,3151,3,-2,95460,1
197403,19747,2003,1,10,1475.28,11.5,1,2.3329999446868896,530,-2,-2,1,2,-2,5,0,2198,11,12.25,1,3151,3,-2,95460,1
197403,19747,2005,1,10,1680.4,11.5,1,4.583000183105469,530,-2,-2,1,2,-2,5,0,2300,11,14.5,1,3151,3,-2,95460,1
197403,19747,2005,1,10,1680.4,11.5,1,4.583000183105469,530,2,-2,1,2,-2,5,0,2300,11,14.5,1,3151,3,-2,95460,1
197403,19747,2007,1,10,1530.53,11.5,1,6.5,530,-2,-2,1,2,-2,5,0,2400,11,16.41699981689453,1,3151,3,-2,95460,1
197403,19747,2007,1,10,1530.53,11.5,1,6.5,530,2,-2,1,2,-2,5,0,2400,11,16.41699981689453,1,3151,3,-2,95460,1
197403,19747,2020,1,10,937.02,11.5,1,19.25,530,2,-2,1,2,-2,5,0,3930,11,29,1,3151,3,NA,95460,1
197403,19747,2020,1,10,937.02,11.5,1,19.25,530,-2,-2,1,2,-2,5,0,3930,11,29,1,3151,3,NA,95460,1
197403,19747,2013,1,10,506.71,11.5,1,12.25,530,-2,-2,1,2,-2,5,0,2960,11,22.16699981689453,1,3151,3,-2,95460,1
197403,19747,2013,1,10,506.71,11.5,1,12.25,530,2,-2,1,2,-2,5,0,2960,11,22.16699981689453,1,3151,3,-2,95460,1
197403,19747,2016,1,15,691.57,11.5,1,15.25,530,2,-2,1,2,-2,5,0,3300,11,25.16699981689453,1,3151,3,-2,95460,1
197403,19747,2016,1,15,691.57,11.5,1,15.25,530,-2,-2,1,2,-2,5,0,3300,11,25.16699981689453,1,3151,3,-2,95460,1
197403,19747,2008,1,10,1639.15,11.5,1,7.416999816894531,530,-2,-2,1,2,-2,5,0,2500,11,17.33300018310547,1,3151,3,-2,95460,1
197403,19747,2008,1,10,1639.15,11.5,1,7.416999816894531,530,2,-2,1,2,-2,5,0,2500,11,17.33300018310547,1,3151,3,-2,95460,1
197403,19747,2004,1,10,1582.55,11.5,1,3.3329999446868896,530,-2,-2,1,2,-2,5,0,2300,11,13.25,1,3151,3,-2,95460,1
197403,19747,2004,1,10,1582.55,11.5,1,3.3329999446868896,530,2,-2,1,2,-2,5,0,2300,11,13.25,1,3151,3,-2,95460,1
197403,19747,2011,1,10,599.38,11.5,4,10.333000183105469,530,-2,-2,1,2,-2,3,0,2700,11,20.25,1,3151,3,-2,95460,1
197403,19747,2011,1,10,599.38,11.5,4,10.333000183105469,530,2,-2,1,2,-2,3,0,2700,11,20.25,1,3151,3,-2,95460,1
197403,19747,2006,1,10,1496.7,11.5,1,5.333000183105469,230,-2,-2,1,2,-2,5,0,2300,11,15.25,1,3151,3,-2,95460,1
197403,19747,2006,1,10,1496.7,11.5,1,5.333000183105469,230,2,-2,1,2,-2,5,0,2300,11,15.25,1,3151,3,-2,95460,1
197403,19747,2001,1,10,1407.99,11.5,1,0.75,530,4,-2,1,2,4,5,0,2199,11,10.666999816894531,1,3151,3,-2,95460,1
197403,19747,2001,1,10,1407.99,11.5,1,0.75,530,4,-2,1,2,4,5,0,2199,11,10.666999816894531,1,3151,3,-2,95460,1
197601,19763,2000,1,10,2168.08,11.5,1,NA,620,2,-2,1,1,-2,5,0,2556,11,22.5,1,-2,3,-2,19763,1
197601,19763,2000,1,10,2168.08,11.5,1,NA,620,-2,-2,1,1,-2,5,0,2556,11,22.5,1,-2,3,-2,19763,1
197601,19763,2019,1,10,2174.08,11.5,5,-2,13,-2,-2,5,-2,-2,-2,-2,-2,1,35,1,-2,3,NA,19763,1
197601,19763,2019,1,10,2174.08,11.5,5,-2,13,1,-2,5,-2,-2,-2,-2,-2,1,35,1,-2,3,NA,19763,1
197601,19763,2002,1,10,2830.3,11.5,1,24.75,620,2,-2,1,1,-2,5,0,2767,11,24.58300018310547,1,-2,3,-2,19763,1
197601,19763,2002,1,10,2830.3,11.5,1,24.75,620,-2,-2,1,1,-2,5,0,2767,11,24.58300018310547,1,-2,3,-2,19763,1
197601,19763,2018,1,12,1847.87,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19763,1
197601,19763,2010,1,10,2112.95,11.5,1,32.41699981689453,630,-2,-2,1,1,-2,5,0,3250,11,32.25,1,-2,3,-2,19763,1
197601,19763,2010,1,10,2112.95,11.5,1,32.41699981689453,630,2,-2,1,1,-2,5,0,3250,11,32.25,1,-2,3,-2,19763,1
197601,19763,2014,1,10,1443.83,11.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,1,35,1,-2,3,-2,19763,1
197601,19763,2014,1,10,1443.83,11.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,1,35,1,-2,3,-2,19763,1
197601,19763,2012,1,10,1481.72,11.5,1,34.58300018310547,620,2,-2,1,1,-2,5,0,3340,11,34.41699981689453,1,-2,3,-2,19763,1
197601,19763,2012,1,10,1481.72,11.5,1,34.58300018310547,620,-2,-2,1,1,-2,5,0,3340,11,34.41699981689453,1,-2,3,-2,19763,1
197601,19763,2009,1,10,2252.87,11.5,1,31.33300018310547,620,-2,-2,1,1,-2,5,0,3400,11,31.16699981689453,1,-2,3,-2,19763,1
197601,19763,2009,1,10,2252.87,11.5,1,31.33300018310547,620,2,-2,1,1,-2,5,0,3400,11,31.16699981689453,1,-2,3,-2,19763,1
197601,19763,2015,1,10,1613.46,11.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,1,35,1,-2,3,-2,19763,1
197601,19763,2015,1,10,1613.46,11.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,1,35,1,-2,3,-2,19763,1
197601,19763,2017,1,10,1600.03,11.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,1,35,1,-2,3,NA,19763,1
